Id,Sales
1,4759.096030729834
2,6942.568677792041
3,8817.050890585242
4,5539.3584183673465
5,6562.337612323492
6,5568.4209183673465
7,8030.977040816327
8,7589.598214285715
9,5034.747181964573
10,5508.567394094994
11,6672.844387755102
12,7680.683397683398
13,6464.915275994866
14,7756.9353796445885
15,5482.320463320463
16,4525.857835218094
17,5520.281129653402
18,9388.28626444159
19,11168.742666666667
20,9478.57381258023
21,7364.775353016688
22,5294.782496782497
23,5862.427295918367
24,4067.8212560386473
25,8436.659820282413
26,9703.071887034659
27,9363.638263665594
28,6004.643132220795
29,4852.571245186136
30,4902.3389175257735
31,5335.059485530546
32,10178.136071887035
33,6822.9139922978175
34,5348.469833119384
35,5352.290996784566
36,7145.102040816327
37,3934.966836734694
38,7304.113256113256
39,4256.070603337613
40,6675.286173633441
41,7407.945337620578
42,5264.807397959184
43,7321.754161331626
44,6336.158908507223
45,4722.005148005148
46,6503.86649550706
47,6956.3877551020405
48,10359.525032092426
49,6114.360360360361
50,7828.930501930502
51,7563.252551020408
52,9426.451984635083
53,6608.028132992327
54,9061.09756097561
55,4420.025682182985
56,4576.978316326531
57,6256.630154639175
58,6023.4540816326535
59,8999.54735152488
60,7621.489116517286
61,5474.240669240669
62,7616.2734274711165
63,6985.688102893891
64,9019.653401797175
65,3887.7060333761233
66,12955.997432605905
67,4695.021850899743
68,5971.33922829582
69,8416.768637532134
70,5559.002570694088
71,5996.684210526316
72,5965.175866495507
73,7121.14377406932
74,5109.863928112965
75,5130.520900321543
76,7964.412541254125
77,7469.877551020408
78,7079.5266579973995
79,4441.3673740053055
80,7336.589285714285
81,11035.360128617363
82,6464.323979591837
83,4534.429846938776
84,6771.745198463508
85,6229.448979591837
86,7199.077170418006
87,7371.689710610933
88,3881.956354300385
89,7781.606138107417
90,6005.085459183673
91,7110.102432778489
92,6462.014689265537
93,4424.1463414634145
94,6507.75353016688
95,5238.154093097914
96,7454.672215108835
97,9208.120578778135
98,5121.062740076824
99,5275.404364569961
100,6283.255627009647
101,5952.416133162612
102,5488.818327974276
103,8274.98231511254
104,6464.1495176848875
105,7469.049935979513
106,5540.741312741313
107,4603.965340179718
108,6314.756097560976
109,7718.2064
110,8342.263157894737
111,7812.83055198973
112,8212.558408215662
113,5567.483922829582
114,8417.24107142857
115,5541.939666238768
116,7066.812580231065
117,8737.57362355954
118,6886.852327447833
119,9722.790757381257
120,8156.865211810013
121,7748.60834670947
122,5730.658130601792
123,7252.598202824133
124,7768.131882202305
125,6210.218298555377
126,3996.8344051446948
127,5819.24646983312
128,7517.148005148005
129,7218.92819843342
130,5009.441591784339
131,8429.147625160462
132,6981.672025723473
133,5936.540192926045
134,5784.548469387755
135,5278.177150192554
136,7295.274711168165
137,7220.061224489796
138,6382.698234349919
139,5304.654289372599
140,4821.335515548281
141,6594.2972972972975
142,3783.83922829582
143,6279.7334183673465
144,4986.952503209242
145,8762.929396662388
146,7198.954983922829
147,6838.9372990353695
148,9016.834405144695
